sentence_id,words,labels
57,लाई,O
57,टोकियो,B-LOC
57,मा,O
57,मृत्युदण्ड,O
57,दिइयो,O
57,।,O
58,सायद,O
58,पार्टी,O
58,नया,O
58,अनुहार,O
58,लाई,O
58,न्याय,O
58,गर्न,O
58,नसके,O
58,कै,O
58,कारण,O
58,होला,O
58,फोरम,B-ORG
58,मा,O
58,मन्त्रिपरिषद,B-ORG
58,मा,O
58,सामेल,O
58,हुने,O
58,सदस्य,O
58,को,O
58,छनोट,O
58,लाई,O
58,लिएर,O
58,असन्तुष्टि,O
58,देखापरे,O
58,को,O
58,छ,O
58,।,O
59,त्यस्तै,O
59,फिक्कल,B-LOC
59,कै,O
59,वाङ्चुक,B-PER
59,लाप्चा,I-PER
59,पनि,O
59,मा,O
59,जन्मिए,O
59,को,O
59,गाविस,B-ORG
59,कार्यालय,I-ORG
59,को,O
59,रेकर्ड,O
59,मा,O
59,छ,O
59,।,O
60,अर्,O
60,को,O
60,कुरा,O
60,मेरो,O
60,दरबार,O
60,सँगको,O
60,सम्बन्ध,O
60,कहिले,O
60,देखि,O
60,चिसिँदै,O
60,गयो,O
60,र,O
60,तत्कालीन,O
60,राजा,O
60,ज्ञानेन्द्र,B-PER
60,को,O
60,मप्रति,O
60,को,O
60,दृष्टिकोण,O
60,के,O
60,थियो,O
60,भन्ने,O
60,समेत,O
60,लेखे,O
60,को,O
60,छु,O
60,।,O
61,भिडियो,O
61,मा,O
61,रसियाली,O
61,नगर,O
61,एकातेरिन्बुर्ग,B-LOC
61,मा,O
61,बेलायती,O
61,विदेश,O
61,कार्यालय,O
61,का,O
61,उपकन्सुलर,O
61,जनरल,O
61,जेम्स,B-PER
61,हड्सन,I-PER
61,जस्तै,O
61,देखिने,O
61,ती,O
61,व्यक्ति,O
61,ले,O
61,रुसी,O
61,यौनकर्मी,O
61,भनिने,O
61,दुई,O
61,युवती,O
61,सँग,O
61,अंकमाल,O
61,गरिरहे,O
61,को,O
61,देखिन्छ,O
61,।,O
62,नेपाल,B-LOC
62,-,O
62,भारत,B-LOC
62,बिच,O
62,को,O
62,व्यापार,O
62,र,O
62,पारवहन,O
62,सन्धी,O
62,को,O
62,म्याद,O
62,सकिए,O
62,को,O
62,छ,O
62,।,O
63,मिनाप,B-ORG
63,अलिक,O
63,सुस्ताए,O
63,को,O
63,थियो,O
63,।,O
64,त्यसो,O
64,गरिए,O
64,को,O
64,खण्ड,O
64,मा,O
64,बिदेश,O
64,मा,O
64,राखिए,O
64,का,O
64,पैसा,O
64,ले,O
64,मात्र,O
64,पनि,O
64,यहाँ,O
64,ठूल्ठूला,O
64,कारखाना,O
64,खोल्न,O
64,सजिलो,O
64,हुने,O
64,मान्न,O
64,सकिन्छ,O
64,।,O
65,गत,O
65,असार,O
65,गते,O
65,साँझ,O
65,वजे,O
65,त्रिशुली,B-LOC
65,बजार,I-LOC
65,को,O
65,एउटा,O
65,घर,O
65,मा,O
65,हालसालै,O
65,जोडिए,O
65,को,O
65,विजुली,O
65,लाइन,O
65,मा,O
65,हुन,O
65,गई,O
65,घटे,O
65,को,O
65,घटना,O
65,राजनैतिक,O
65,विवाद,O
65,को,O
65,रूप,O
65,मा,O
65,खडा,O
65,भए,O
65,को,O
65,थियो,O
65,।,O
66,बोली,O
66,फेर्दा,O
66,हामी,O
66,ले,O
66,राम्रा,O
66,हुन्छौं,O
66,भनेर,O
66,माओवादी,B-ORG
66,ले,O
66,सोचे,O
66,का,O
66,होलान्,O
66,त्यो,O
66,भ्रममात्र,O
66,हो,O
66,नेपाली,O
66,जनता,O
66,ले,O
66,बुझि,O
66,सकेका,O
66,छन्,O
66,अब,O
66,कति,O
66,दिन,O
66,छक्याउँछन्,O
66,उन,O
66,ले,O
66,भने,O
66,।,O
67,सरकार,O
67,ले,O
67,लोपोन्मुख,O
67,समुदाय,O
67,का,O
67,लागि,O
67,वितरण,O
67,गरे,O
67,को,O
67,सामाजिक,O
67,सुरक्षा,O
67,भत्ता,O
67,कतिपय,O
67,ले,O
67,जन्मिनु,O
67,अघि,O
67,नै,O
67,पाए,O
67,को,O
67,रहस्य,O
67,खुले,O
67,को,O
67,छ,O
67,।,O
68,यस,O
68,चरण,O
68,सम्म,O
68,आइपुग्दा,O
68,एमाले,B-ORG
68,का,O
68,सम्,O
68,पूर्ण,O
68,सद्गुण,O
68,माथि,O
68,प्रश्नचिन्ह,O
68,लाग्न,O
68,था,O
68,ले,O
68,।,O
69,औद्योगिक,O
69,घराना,O
69,चौधरी,B-ORG
69,ग्रुप,I-ORG
69,का,O
69,तन्नेरी,O
69,प्रबन्ध,O
69,निर्देशक,O
69,निर्वाण,B-PER
69,चौधरी,I-PER
69,को,O
69,जीवन,O
69,पनि,O
69,मोबाइल,O
69,कै,O
69,वरिपरि,O
69,घुम्छ,O
69,।,O
70,ग्रामीण,O
70,समाज,O
70,बाट,O
70,सङ्गठित,O
70,हुदै,O
70,अघि,O
70,बढिरहे,O
70,को,O
70,विश्वास,O
70,र,O
70,प्रेम,O
70,को,O
70,दौतरी,O
70,अहि,O
70,ले,O
70,आएर,O
70,प्रचण्ड,B-PER
70,र,O
70,बादल,B-PER
70,मा,O
70,परण्िात,O
70,भएको,O
70,छ,O
70,।,O
71,पार्टी,O
71,को,O
71,अध्यक्ष,O
71,पुष्पकमल,B-PER
71,दाहाल,I-PER
71,प्रचण्ड,I-PER
71,ले,O
71,पनि,O
71,सञ्चारमाध्यम,O
71,मा,O
71,सरकार,O
71,मा,O
71,जाने,O
71,नैतिकता,O
71,समाप्त,O
71,भएको,O
71,नबताए,O
71,का,O
71,होइनन्,O
71,।,O
72,सम्झौता,O
72,च्यातिए,O
72,कांग्रेस,B-ORG
72,हैन,O
72,माओवादी,B-ORG
72,जंगल,O
72,जानुपर्छ,O
72,उन,O
72,ले,O
72,भने,O
72,।,O
73,किनभने,O
73,दाहाल,B-PER
73,सरकार,O
73,को,O
73,स्थापना,O
73,मा,O
73,भारतीय,O
73,चाहना,O
73,पनि,O
73,प्रेम,O
73,पुर्वक,O
73,अभिव्यक्त,O
73,भएको,O
73,विषय,O
73,हो,O
73,।,O
74,श्रम,O
74,बन्ड,O
74,बेरोजगार,O
74,भत्ता,O
74,पर्यटन,O
74,र,O
74,जलस्रोत,O
74,को,O
74,विकास,O
74,बारे,O
74,पनि,O
74,माओवादी,B-ORG
74,ले,O
74,आफ्नो,O
74,घोषणापत्र,O
74,मा,O
74,केही,O
74,प्रस्ताव,O
74,अगाडि,O
74,सारे,O
74,को,O
74,छ,O
74,।,O
75,छोरी,O
75,नभए,O
75,का,O
75,नरबहादुर,B-PER
75,पनि,O
75,दङ्ग,O
75,छोराछोरी,O
75,दुवै,O
75,लाई,O
75,हुने,O
75,नाम,O
75,जुराइदिएका,O
75,मा,O
75,।,O
76,श्री,O
76,अधिकारी,B-PER
76,लाई,O
76,ज्येष्ठता,O
76,को,O
76,नाता,O
76,ले,O
76,पनि,O
76,नेता,O
76,चुन्नु,O
76,पर्छ,O
76,भन्दै,O
76,उहाँ,O
76,ले,O
76,भन्नु,O
76,भयो,O
76,तर,O
76,श्री,O
76,अधिकारी,B-PER
76,को,O
76,बोली,O
76,को,O
76,अलि,O
76,टुङ्गो,O
76,छैन,O
76,उहाँ,O
76,पार्टी,O
76,का,O
76,नेता,O
76,बिरूद्ध,O
76,बोलिरहनु,O
76,हुन्छ,O
76,।,O
77,खेलकुद,O
77,युरोकप,O
77,फुटबल,O
77,को,O
77,ज्वरो,O
77,इटाली,B-LOC
77,को,O
77,अनपेक्षित,O
77,पराजय,O
77,नै,O
77,पहिलो,O
77,साता,O
77,को,O
77,आकर्षा,O
77,सुधीर,B-PER
77,नेपाल,I-PER
77,पोर्चुगल,B-LOC
77,को,O
77,विजयी,O
77,सुरुवात,O
77,क्रिस्टियानो,B-PER
77,रोनाल्डो,I-PER
77,को,O
77,उत्कृष्ट,O
77,प्रदर्शन,O
77,डेभिड,B-PER
77,भिल्ला,I-PER
77,को,O
77,ह्याटि्रक,O
77,अनि,O
77,इटाली,B-LOC
77,को,O
77,पराजय,O
77,युरो,O
77,को,O
77,पहिलो,O
77,साता,O
77,का,O
77,आकर्षा,O
77,रहे,O
77,।,O
78,बीपी,B-LOC
78,राजमार्ग,I-LOC
78,कै,O
78,करकरे,B-LOC
78,र,O
78,भिमान,B-LOC
78,मा,O
78,समेत,O
78,यातायात,O
78,का,O
78,साधन,O
78,रोकिए,O
78,का,O
78,छन्,O
78,।,O
79,झापा,B-LOC
79,जिल्ला,O
79,बाट,O
79,नेकपा,B-ORG
79,एमाले,I-ORG
79,का,O
79,उम्मेदवार,O
79,सि.पी.,B-PER
79,मैनाली,I-PER
79,विजयी,O
79,हुने,O
79,सम्भावना,O
79,छ,O
79,वहाँ,O
79,को,O
79,प्रतिस्पर्धा,O
79,ने.,O
79,कां,O
79,का,O
79,उम्मेदवार,O
79,रामवाबु,B-PER
79,प्रसाईं,I-PER
79,संग,O
79,हुदैछ,O
79,।,O
80,त्यसै,O
80,ले,O
80,माओवादी,B-ORG
80,अहि,O
80,ले,O
80,तर्क,O
80,लाई,O
80,कार्यान्वयन,O
80,गर्ने,O
80,चरण,O
80,को,O
80,संघर्ष,O
80,मा,O
80,प्रवेश,O
80,गरे,O
80,को,O
80,छ,O
80,।,O
81,सो,O
81,सभा,O
81,मा,O
81,पद्म,B-PER
81,रत्न,I-PER
81,तुलाधर,I-PER
81,ले,O
81,आफ्नो,O
81,छोटो,O
81,भाषण,O
81,मा,O
81,चुनाव,O
81,युक्त,O
81,ढंग,O
81,ले,O
81,सूर्य,O
81,को,O
81,जित,O
81,नै,O
81,जनता,O
81,को,O
81,जित,O
81,हो,O
81,जनता,O
81,को,O
81,चाहनानुरूप,O
81,सूर्य,O
81,चिन्ह,O
81,लिई,O
81,स्वतन्त्र,O
81,बाम,O
81,उम्मेदवार,O
81,को,O
81,रूप,O
81,मा,O
81,उम्मेदवार,O
81,भए,O
81,को,O
81,तथा,O
81,वी.पी.,B-PER
81,को,O
81,सपना,O
81,भारत,B-LOC
81,को,O
81,संसद,O
81,मा,O
81,नेपाल,B-LOC
81,लाई,O
81,दुई,O
81,सिट,O
81,पाउनु,O
81,पर्ने,O
81,थियो,O
81,त्यस्तो,O
81,सपना,O
81,साकार,O
81,पार्ने,O
81,कांग्रेस,B-ORG
81,ले,O
81,देश,O
81,देच्न,O
81,सक्नेछ,O
81,भन्नु,O
81,भयो,O
81,तसर्थ,O
81,राष्ट्रियता,O
81,सार्वभौमसत्ता,O
81,र,O
81,प्रजातन्त्र,O
81,को,O
81,रक्षा,O
81,को,O
81,लागि,O
81,जनता,O
81,ले,O
81,सूर्य,O
81,चिह्न,O
81,लाई,O
81,अत्यधिक,O
81,मत,O
81,ले,O
81,बिजय,O
81,गराउन,O
81,वहाँ,O
81,ले,O
81,आव्हान,O
81,गर्नु,O
81,भयो,O
81,।,O
82,यस्तै,O
82,रासायनिक,O
82,मल,O
82,कै,O
82,सम्बन्ध,O
82,मा,O
82,प्रश्न,O
82,उठ्दछ,O
82,हालै,O
82,सापटी,O
82,लिइए,O
82,को,O
82,वाहेक,O
82,एक,O
82,गेडा,O
82,मल,O
82,पनि,O
82,भारत,B-LOC
82,बाट,O
82,नकिन्ने,O
82,सरकार,O
82,ले,O
82,भारत,B-LOC
82,ले,O
82,आफ्नो,O
82,उत्पादन,O
82,लाई,O
82,प्रोत्साहन,O
82,गर्न,O
82,सुरक्षाकर,O
82,थपेर,O
82,मल,O
82,को,O
82,भाउ,O
82,भारत,B-LOC
82,मा,O
82,बृद्धि,O
82,गर्ने,O
82,बित्तिकै,O
82,नेपाल,B-LOC
82,को,O
82,बहुदलवादी,O
82,सरकार,O
82,ले,O
82,महँगी,O
82,ले,O
82,पिसिए,O
82,का,O
82,देश,O
82,का,O
82,किसान,O
82,लाई,O
82,अरू,O
82,महँगी,O
82,को,O
82,चक्,O
82,की,O
82,मा,O
82,कोच्न,O
82,गरे,O
82,को,O
82,मूल्य,O
82,बृद्धि,O
82,पनि,O
82,प्रतिगामी,O
82,षडयन्त्र,O
82,को,O
82,कारण,O
82,नै,O
82,हो,O
82,त,O
82,।,O
83,प्रधानमन्त्री,O
83,कोइराला,B-PER
83,ले,O
83,भाषण,O
83,मा,O
83,बारम्बार,O
83,नेपाली,B-ORG
83,कांग्रेस,I-ORG
83,को,O
83,सरकार,O
83,ले,O
83,गाउँ,O
83,बाट,O
83,विकास,O
83,को,O
83,अभियान,O
83,थाल्ने,O
83,कुरा,O
83,बताए,O
83,तापनि,O
83,धरान,B-LOC
83,मा,O
83,एक,O
83,हजार,O
83,बेड,O
83,को,O
83,महत्वाकांक्षी,O
83,अस्पताल,O
83,योजना,O
83,को,O
83,घोषणा,O
83,गरेर,O
83,धरान,B-LOC
83,वासी,O
83,लाई,O
83,धेरै,O
83,गुन,O
83,लगाउनु,O
83,भयो,O
83,।,O
84,विशेष,O
84,रोडम्याप,O
84,कृष्ण,B-PER
84,बजगाईं,I-PER
84,यसपटक,O
84,पनि,O
84,नेता,O
84,हरूले,O
84,भने,O
84,को,O
84,रोडम्याप,O
84,अनुसार,O
84,जनता,O
84,लोकपथ,O
84,मा,O
84,हिडे,O
84,।,O
85,बच्चा,O
85,जन्माउन,O
85,नसकेर,O
85,गाउँ,O
85,का,O
85,आमा,O
85,हरू,O
85,रक्तश्राव,O
85,ले,O
85,मर्छन्,O
85,दयनीय,O
85,छ,O
85,उनी,O
85,हरूको,O
85,जीवन,O
85,भोला,B-PER
85,रिजाल,I-PER
85,का,O
85,यी,O
85,शब्द,O
85,हरू,O
85,नोट,O
85,गर्दैगर्दा,O
85,यो,O
85,रात,O
85,मेरा,O
85,आँखा,O
85,मा,O
85,धेरै,O
85,आमा,O
85,हरू,O
85,एकएक,O
85,आएगए,O
85,जस,O
85,का,O
85,जीवन,O
85,का,O
85,धेरै,O
85,पाटा,O
85,हरू,O
85,घाइते,O
85,हुँदै,O
85,मुटु,O
85,सँग,O
85,आँखा,O
85,सँग,O
85,र,O
85,जीवन,O
85,का,O
85,अभिलाषा,O
85,हरूसँग,O
85,सम्झौता,O
85,गर्छन्,O
85,।,O
86,क्रान्ति,B-ORG
86,जनअधिकार,I-ORG
86,पार्टी,I-ORG
86,जनजीविका,O
86,को,O
86,हित,O
86,र,O
86,रक्षा,O
86,का,O
86,लागि,O
86,बाघझै,O
86,गर्जने,O
86,भण्डारी,B-PER
86,जनता,O
86,का,O
86,अगाडि,O
86,हली,O
86,ले,O
86,थमाइदिए,O
86,को,O
86,जुवा,O
86,शिर,O
86,निहुराएर,O
86,स्वीकार,O
86,गर्ने,O
86,सोझो,O
86,गोरुझै,O
86,इमानदार,O
86,भएर,O
86,झुक्नर्ुपर्छ,O
86,भनेर,O
86,अनुयायी,O
86,हरूलाई,O
86,प्रशिक्षित,O
86,गर्न,O
86,चुक्दैनथे,O
86,।,O
87,लागू,O
87,पदार्थ,O
87,दुर्व्यसन,O
87,तथा,O
87,यस,O
87,को,O
87,अवैध,O
87,ओसारपसार,O
87,मा,O
87,नियन्त्रण,O
87,कायम,O
87,गर्ने,O
87,हेतु,O
87,ले,O
87,नेपाल,B-LOC
87,ले,O
87,राष्ट्रिय,O
87,क्षेत्रीय,O
87,तथा,O
87,अन्तर्राष्ट्रिय,O
